movieID,budget,open_weekend,gross,ROI_open,ROI_gross
tt0102526,8500000,7039622,47624253,-0.172, 4.603
tt0102059,26000000,10848182,69467617,-0.583, 1.672
tt0104431,18000000,31126882,172667450, 0.729, 8.593
tt0104868,10000000,6035133,50727056,-0.396, 4.073
tt0106856,25000000,8724452,40903593,-0.651, 0.636
tt0107120,28000000,8125471,39514713,-0.710, 0.411
tt0112281,30000000,37804076,108385533, 0.260, 2.613
tt0112431,30000000,8742545,66600000,-0.709, 1.220
tt0113492,70000000,12291536,34687912,-0.824,-0.504
tt0114069,50000000,13420387,67823573,-0.732, 0.356
tt0116365,30000000,5565000,16524115,-0.815,-0.449
tt0117666,890000,36644,24475416,-0.959,26.500
tt0115433,54000000,45073479,136182161,-0.165, 1.522
tt0118928,116000000,18479435,67155742,-0.841,-0.421
tt0119468,27000000,13215167,60491560,-0.511, 1.240
tt0120082,24000000,32926342,101334374, 0.372, 3.222
tt0127723,10000000,8025910,25339117,-0.197, 1.534
tt0122151,140000000,34048124,129734803,-0.757,-0.073
tt0120603,53000000,8165551,22843047,-0.846,-0.569
tt0120631,26000000,8526904,65703412,-0.672, 1.527
tt0128445,11000000,43666,17096053,-0.996, 0.554
tt0133952,70000000,13931285,40932372,-0.801,-0.415
tt0120657,85000000,10267756,32694788,-0.879,-0.615
tt0164912,133000000,15018223,140015224,-0.887, 0.053
tt0139699,16000000,17515723,52885587, 0.095, 2.305
tt0134084,40000000,34713342,89138076,-0.132, 1.228
tt0164052,95000000,26414386,73209340,-0.722,-0.229
tt0146984,60000000,11516712,30695227,-0.808,-0.488
tt0177971,140000000,41325042,182618434,-0.705, 0.304
tt0141926,62000000,19553310,77086030,-0.685, 0.243
tt0207201,70000000,33614543,182805123,-0.520, 1.612
tt0120681,35000000,11014818,31598308,-0.685,-0.097
tt0245686,17700000,8016008,27087695,-0.547, 0.530
tt0240890,28000000,13309241,50255310,-0.525, 0.795
tt0266987,92000000,21689125,62326785,-0.764,-0.323
tt0251160,36000000,23612171,71026631,-0.344, 0.973
tt0253556,60000000,15632281,43061982,-0.739,-0.282
tt0277296,60000000,36075875,90341670,-0.399, 0.506
tt0268695,80000000,22610437,56684819,-0.717,-0.291
tt0305357,120000000,37634221,100685880,-0.686,-0.161
tt0329101,25000000,36428066,82163317, 0.457, 2.287
tt0327137,30000000,12139832,41407470,-0.595, 0.380
tt0328589,18000000,9751425,43610723,-0.458, 1.423
tt0304415,65000000,11528498,63695760,-0.823,-0.020
tt0300556,80000000,8440629,19480739,-0.894,-0.756
tt0361467,15000000,9350572,29331068,-0.377, 0.955
tt0362270,50000000,113085,24006726,-0.998,-0.520
tt0368008,80000000,20018620,65948711,-0.750,-0.176
tt0350028,50000000,14239252,37486138,-0.715,-0.250
tt0371246,80000000,8817853,42044321,-0.890,-0.474
tt0373074,20000000,269225,17104669,-0.987,-0.145
tt0402022,62000000,12661112,25857987,-0.796,-0.583
tt0355295,88000000,15092079,37916267,-0.828,-0.569
tt0398017,22000000,12211986,36024076,-0.445, 0.637
tt0419706,60000000,15488870,28031250,-0.742,-0.533
tt0404032,20000000,30054300,75072454, 0.503, 2.754
tt0421239,25000000,16167662,57859105,-0.353, 1.314
tt0294870,40000000,10016021,29077547,-0.750,-0.273
tt0398375,70000000,7515000,43000262,-0.893,-0.386
tt0397101,43000000,16057945,47806295,-0.627, 0.112
tt0405325,35000000,14631784,63946815,-0.582, 0.827
tt0406375,65000000,13427872,28045540,-0.793,-0.569
tt0421729,40000000,27736056,70163652,-0.307, 0.754
tt0387877,50000000,10005895,22518325,-0.800,-0.550
tt0452594,52000000,39172785,118683135,-0.247, 1.282
tt0424345,5000000,10061132,24138847, 1.012, 3.828
tt0414982,34000000,19173094,54098051,-0.436, 0.591
tt0397078,28000000,5692285,17324744,-0.797,-0.381
tt0410297,40000000,13616196,52320979,-0.660, 0.308
tt0396752,25000000,14503650,47144110,-0.420, 0.886
tt0400717,85000000,23624548,84303558,-0.722,-0.008
tt0404390,17000000,3381974,6855137,-0.801,-0.597
tt0489270,10000000,33610391,80150343, 2.361, 7.015
tt0439815,15500000,3880270,7774730,-0.750,-0.498
tt0401445,35000000,3721526,7458269,-0.894,-0.787
tt0758730,40000000,13655306,41797066,-0.659, 0.045
tt0462200,15000000,4143199,9396870,-0.724,-0.374
tt0476964,70000000,13471488,36793804,-0.808,-0.474
tt0480242,25000000,11809445,47636541,-0.528, 0.905
tt0838221,17500000,1761335,11902715,-0.899,-0.320
tt0492956,22000000,22950971,90636983, 0.043, 3.120
tt0408839,60000000,14022105,36771343,-0.766,-0.387
tt0762107,85000000,34233750,119684970,-0.597, 0.408
tt0762114,35000000,10422258,43799818,-0.702, 0.251
tt0477051,60000000,34195434,95323496,-0.430, 0.589
tt0815244,16500000,5196380,11549960,-0.685,-0.300
tt0498399,21000000,10826287,27648264,-0.484, 0.317
tt0880578,35000000,11354069,28687835,-0.676,-0.180
tt0970411,55000000,3129473,7873007,-0.943,-0.857
tt0918927,20000000,507226,33422556,-0.975, 0.671
tt0790686,35000000,11161074,30691439,-0.681,-0.123
tt0450314,35000000,4271451,7948159,-0.878,-0.773
tt1132626,10800000,30053954,56729973, 1.783, 4.253
tt0811080,120000000,18561337,43945766,-0.845,-0.634
tt0831887,60000000,6463278,19781879,-0.892,-0.670
tt0988047,22000000,10006327,23530831,-0.545, 0.070
tt1160368,22000000,5329240,12232937,-0.758,-0.444
tt0889583,42000000,30619130,59992760,-0.271, 0.428
tt1098327,45000000,4756488,9362785,-0.894,-0.792
tt1144884,43000000,27408309,66436248,-0.363, 0.545
tt1083456,20000000,5483778,17231291,-0.726,-0.138
tt1032815,18000000,4919433,14793904,-0.727,-0.178
tt1179891,15000000,21241456,51545952, 0.416, 2.436
tt0362478,16000000,7571417,15045676,-0.527,-0.060
tt1067106,200000000,30051075,137850096,-0.850,-0.311
tt0875034,80000000,257232,19664021,-0.997,-0.754
tt0762125,70000000,12286129,42086887,-0.824,-0.399
tt1172233,15000000,4650812,13043363,-0.690,-0.130
tt1555064,15000000,30000,20218921,-0.998, 0.348
tt1321509,20000000,16217540,42739347,-0.189, 1.137
tt1075747,47000000,5379365,10539414,-0.886,-0.776
tt1477076,20000000,24230123,45670855, 0.212, 1.284
tt1302067,80000000,16411322,100169068,-0.795, 0.252
tt1270761,25000000,8525728,24042490,-0.659,-0.038
tt1305591,150000000,6914488,21345454,-0.954,-0.858
tt1413495,35000000,3528376,7376027,-0.899,-0.789
tt1975249,10000000,72165,99861,-0.993,-0.990
tt1742336,125000,109221,1573712,-0.126,11.590
tt1464580,650000,7258,18469,-0.989,-0.972
tt1529572,9500000,58214,117623,-0.994,-0.988
tt1423995,22000000,75766,1796024,-0.997,-0.918
tt1289406,7300000,173353,1818681,-0.976,-0.751
tt0393109,475000,83574,2060589,-0.824, 3.338
tt0808399,14700000,380776,1585859,-0.974,-0.892
tt1117385,2900000,24900,36756,-0.991,-0.987
tt0261983,1500000,76493,373967,-0.949,-0.751
tt0171804,2000000,73720,11533945,-0.963, 4.767
tt0290212,2000000,739834,2506446,-0.630, 0.253
tt0368226,6000000,12450,7456530,-0.998, 0.243
tt0154506,6000,1636,48482,-0.727, 7.080
tt0087995,1500000,95300,179891,-0.936,-0.880
tt0094056,5000000,325835,925302,-0.935,-0.815
tt0086525,350000,1856780,16797122, 4.305,46.992
tt1742334,35000000,5272444,10508518,-0.849,-0.700
tt2771372,6000000,1988351,3319109,-0.669,-0.447
tt0080745,35000000,3934030,27107960,-0.888,-0.225
tt0086006,36000000,10958157,55432841,-0.696, 0.540
tt0087597,15000000,6011695,28733290,-0.599, 0.916
tt0088170,17000000,16673229,67458579,-0.019, 2.968
tt0089791,6000000,99184,40940662,-0.983, 5.823
tt0097523,18000000,14200000,130724172,-0.211, 6.262
tt0096487,13000000,7011393,45661556,-0.461, 2.512
tt0100403,35000000,8784943,28317513,-0.749,-0.191
tt0103855,25000000,16611793,121936132,-0.336, 3.877
tt0104714,35000000,33243086,144731527,-0.050, 3.135
tt0119164,3500000,2914175,45857453,-0.167,12.102
tt0119395,60000000,15164595,54910560,-0.747,-0.085
tt0119738,46000000,21678377,126805112,-0.529, 1.757
tt0120177,40000000,21210131,54967359,-0.470, 0.374
tt0119223,25000000,9593290,26333044,-0.616, 0.053
tt0120780,48000000,12020435,37339525,-0.750,-0.222
tt0120587,60000000,17195160,90646554,-0.713, 0.511
tt0144120,25000000,11830855,32368960,-0.527, 0.295
tt0133751,15000000,11633495,40064955,-0.224, 1.671
tt0120789,40000000,8855063,40568025,-0.779, 0.014
tt0134273,40000000,14252888,36283504,-0.644,-0.093
tt0137363,21500000,7515145,24362501,-0.650, 0.133
tt0145681,48000000,16712020,66488090,-0.652, 0.385
tt0149261,60000000,19107643,73648142,-0.682, 0.227
tt0120784,50000000,21221526,81517441,-0.576, 0.630
tt0139809,16000000,4278452,11802224,-0.733,-0.262
tt0155267,48000000,14600719,69304264,-0.696, 0.444
tt0120188,48000000,15847636,60652036,-0.670, 0.264
tt0120891,170000000,49705055,113745408,-0.708,-0.331
tt0181984,8000000,6722884,16938179,-0.160, 1.117
tt0120630,42000000,17506162,106793915,-0.583, 1.543
tt0185431,80000000,16063904,39442871,-0.799,-0.507
tt0159273,40000000,18736133,59068786,-0.532, 0.477
tt0278488,12000000,9779850,31155435,-0.185, 1.596
tt0285742,4000000,174109,31252964,-0.956, 6.813
tt0230838,40000000,11015226,25178165,-0.725,-0.371
tt0288477,35000000,11503423,30079316,-0.671,-0.141
tt0252076,55000000,18711407,93815117,-0.660, 0.706
tt0272338,25000000,367203,17791031,-0.985,-0.288
tt0280380,30000000,3210765,6916869,-0.893,-0.769
tt0313737,60000000,14328494,93307796,-0.761, 0.555
tt0298814,60000000,12053131,31111260,-0.799,-0.481
tt0309593,26000000,16017141,46455802,-0.384, 0.787
tt0274166,35000000,9134085,27972410,-0.739,-0.201
tt0266465,36000000,11019224,26183197,-0.694,-0.273
tt0348836,40000000,19288438,59588068,-0.518, 0.490
tt0368933,40000000,22956453,95149435,-0.426, 1.379
tt0363988,40000000,18237568,47781388,-0.544, 0.195
tt0345950,30000000,32018216,85416609, 0.067, 1.847
tt0335438,60000000,28103367,88200225,-0.532, 0.470
tt0422093,5500000,21905089,50382128, 2.983, 8.160
tt0366627,29000000,2723682,6303762,-0.906,-0.783
tt0297284,27000000,1911358,4480744,-0.929,-0.834
tt0342258,45000000,10900901,24520892,-0.758,-0.455
tt0425123,58000000,16408718,48318130,-0.717,-0.167
tt0371257,50000000,2188199,3626883,-0.956,-0.927
tt0350261,30000000,1008308,8535575,-0.966,-0.715
tt0429591,12000000,7482669,18595716,-0.376, 0.550
tt0437863,33000000,19656429,57651794,-0.404, 0.747
tt0409182,160000000,22155410,60674817,-0.862,-0.621
tt0449089,65000000,16414767,71402035,-0.747, 0.098
tt0417148,33000000,15206301,34014398,-0.539, 0.031
tt0443489,70000000,378950,103338338,-0.995, 0.476
tt0758794,65000000,8582508,43532294,-0.868,-0.330
tt0211933,8600000,5856872,14377198,-0.319, 0.672
tt0455760,20000000,7842725,16809076,-0.608,-0.160
tt0804461,20000000,5337257,9479756,-0.733,-0.526
tt0800069,15000000,9686362,20801344,-0.354, 0.387
tt0498353,10000000,8203391,17544812,-0.180, 0.754
tt0427470,16000000,2017795,4587858,-0.874,-0.713
tt0453451,25000000,9889780,32553210,-0.604, 0.302
tt0481141,28000000,11704357,43052274,-0.582, 0.538
tt0477071,20000000,17558689,47852604,-0.122, 1.393
tt0804522,27500000,4060012,9736045,-0.852,-0.646
tt0890870,10000000,31756764,63270259, 2.176, 5.327
tt0423977,12000000,1836256,3950294,-0.847,-0.671
tt1073498,30000000,18505530,38233676,-0.383, 0.274
tt0962726,11000000,42030184,90559416, 2.821, 7.233
tt0455538,27000000,1430294,2778752,-0.947,-0.897
tt0465502,25000000,7803347,19528602,-0.688,-0.219
tt1046163,40000000,8265357,19219250,-0.793,-0.520
tt1082868,12000000,14211321,31691811, 0.184, 1.641
tt1034331,60000000,16288361,40076438,-0.729,-0.332
tt0963794,8000000,8003241,17432844, 0.000, 1.179
tt0416212,11000000,10527799,37766350,-0.043, 2.433
tt1225822,8000000,5513634,10814185,-0.311, 0.352
tt1311067,15000000,16349565,33335670, 0.090, 1.222
tt1114677,30000000,32324487,79566871, 0.077, 1.652
tt1130080,21000000,10464314,33313582,-0.502, 0.586
tt1197628,18000000,11017334,23930794,-0.388, 0.329
tt1198138,20000000,28612730,68261644, 0.431, 2.413
tt0375568,40000000,6702923,19548064,-0.832,-0.511
tt0450405,40000000,6293205,13698390,-0.843,-0.658
tt1263670,7000000,82664,39462438,-0.988, 4.637
tt1314228,58000000,6616571,29580087,-0.886,-0.490
tt0976238,35000000,16894511,49474048,-0.517, 0.414
tt1273678,28000000,12877043,24268828,-0.540,-0.133
tt0808510,48000000,14010409,60020099,-0.708, 0.250
tt1666186,20000000,12202831,36658108,-0.390, 0.833
tt1032751,45000000,3048665,5664251,-0.932,-0.874
tt1464174,32000000,19000000,37911876,-0.406, 0.185
tt1604171,8000000,4712638,10106233,-0.411, 0.263
tt1449283,30000000,7857076,26687172,-0.738,-0.110
tt1630036,2000000,9063147,34522221, 3.532,16.261
tt1517489,27000000,11644672,38536376,-0.569, 0.427
tt1714206,2500000,197415,6836909,-0.921, 1.735
tt0466893,14000000,7525,46495,-0.999,-0.997
tt1640548,12000000,60446,969239,-0.995,-0.919
tt1213648,25000000,3431,6911,-1.000,-1.000
tt0954947,13000000,11083,214966,-0.999,-0.983
tt1182350,22000000,160103,3247816,-0.993,-0.852
tt1231580,75000000,48875415,219613391,-0.348, 1.928
tt1190536,2900000,131862,228477,-0.955,-0.921
tt0325703,95000000,21783641,65660196,-0.771,-0.309
tt0249462,5000000,215681,21994911,-0.957, 3.399
tt0115964,9000000,738779,3168660,-0.918,-0.648
tt0116908,65000000,9065363,33328051,-0.861,-0.487
tt0083131,10000000,6130197,83339362,-0.387, 7.334
tt0083791,15000000,4657335,39497722,-0.690, 1.633
tt0084522,4000000,7623988,105124546, 0.906,25.281
tt0086393,39000000,13352357,56950623,-0.658, 0.460
tt0088161,8000000,6174059,62100000,-0.228, 6.763
tt0091059,9000000,3115097,15676622,-0.654, 0.742
tt0093010,14000000,7602740,142200833,-0.457, 9.157
tt0093105,13000000,194308,123922370,-0.985, 8.532
tt0093822,6000000,36240,22847564,-0.994, 2.808
tt0094862,9000000,6583000,32842703,-0.269, 2.649
tt0095489,12300000,7526025,46052460,-0.388, 2.744
tt0098084,11500000,12046179,57469179, 0.047, 3.997
tt0095956,63000000,16745418,53715611,-0.734,-0.147
tt0098554,15000000,8794501,66758538,-0.414, 3.451
tt0099871,25000000,7500760,26118851,-0.700, 0.045
tt0100507,42000000,14073170,40123474,-0.665,-0.045
tt0103956,13000000,5718940,9673095,-0.560,-0.256
tt0103919,6000000,5404320,25792310,-0.099, 3.299
tt0107362,70000000,15338241,49946994,-0.781,-0.286
tt0111301,35000000,6859495,33423521,-0.804,-0.045
tt0117887,26000000,6208595,25713230,-0.761,-0.011
tt0118615,45000000,16620887,65557989,-0.631, 0.457
tt0119303,32000000,5085482,30672357,-0.841,-0.041
tt0119707,30000000,16771694,35927406,-0.441, 0.198
tt0120053,68000000,16278873,61355436,-0.761,-0.098
tt0120632,55000000,15369048,78745923,-0.721, 0.432
tt0120738,80000000,20154919,69102910,-0.748,-0.136
tt0163988,55000000,6193052,16640210,-0.887,-0.697
tt0124315,24000000,110098,57536361,-0.995, 1.397
tt0137494,66000000,20145595,87704396,-0.695, 0.329
tt0151738,25000000,11836707,55469238,-0.527, 1.219
tt0138749,95000000,12846652,50802661,-0.865,-0.465
tt0190138,24000000,15915676,57262492,-0.337, 1.386
tt0216216,82000000,13020883,34543701,-0.841,-0.579
tt0230030,48000000,13106526,37879996,-0.727,-0.211
tt0209958,33000000,17515050,61280963,-0.469, 0.857
tt0130623,127500000,38854851,137748063,-0.695, 0.080
tt0186151,31000000,9025584,44983704,-0.709, 0.451
tt0191397,50000000,11039214,44737059,-0.779,-0.105
tt0161081,100000000,29702959,155464351,-0.703, 0.555
tt0251075,80000000,13408351,38311134,-0.832,-0.521
tt0242445,33000000,18485586,51758599,-0.440, 0.568
tt0280707,19800000,3395759,41308615,-0.828, 1.086
tt0272152,48000000,17215275,50315140,-0.641, 0.048
tt0267804,49000000,19112404,43905746,-0.610,-0.104
tt0227445,68000000,19018807,71069884,-0.720, 0.045
tt0245674,20000000,15165355,41867960,-0.242, 1.093
tt0257360,30000000,282367,65010106,-0.991, 1.167
tt0279778,27000000,16167412,69586544,-0.401, 1.577
tt0293815,20000000,13010767,32983713,-0.349, 0.649
tt0241760,13000000,9007833,28972187,-0.307, 1.229
tt0307479,47000000,6752722,14970038,-0.856,-0.681
tt0317303,60000000,27623580,104148781,-0.540, 0.736
tt0285531,68000000,15027423,33685268,-0.779,-0.505
tt0257568,60000000,21895483,66734992,-0.635, 0.112
tt0289992,50000000,7117225,19593740,-0.858,-0.608
tt0270980,14000000,4855798,15550605,-0.653, 0.111
tt0316356,22000000,14047781,58328680,-0.361, 1.651
tt0300471,50000000,19603630,60470220,-0.608, 0.209
tt0313443,50000000,16185316,40905277,-0.676,-0.182
tt0327437,110000000,7576132,24004159,-0.931,-0.782
tt0327554,100000000,16728411,40202379,-0.833,-0.598
tt0327679,35000000,6169030,22913677,-0.824,-0.345
tt0361620,30000000,4002067,9055010,-0.867,-0.698
tt0377062,45000000,5019430,21009180,-0.888,-0.533
tt0361696,15000000,4022693,10411980,-0.732,-0.306
tt0387575,12000000,8774520,17016190,-0.269, 0.418
tt0368975,10000000,4171226,9436390,-0.583,-0.056
tt0377471,53000000,23450212,55808744,-0.558, 0.053
tt0382077,30000000,21959233,51100486,-0.268, 0.703
tt0340163,52000000,10214734,34636443,-0.804,-0.334
tt0373926,80000000,22822455,72515360,-0.715,-0.094
tt0369735,60000000,23105133,82931301,-0.615, 0.382
tt0372532,15000000,11129580,31726995,-0.258, 1.115
tt0408524,30000000,11382472,32865161,-0.621, 0.096
tt0369441,100000000,21530160,110332737,-0.785, 0.103
tt0386140,75000000,16328506,45356386,-0.782,-0.395
tt0395251,45000000,154590,19377727,-0.997,-0.569
tt0382992,135000000,13251545,31704416,-0.902,-0.765
tt0312004,30000000,16025987,56068547,-0.466, 0.869
tt0450232,52000000,11855260,36883539,-0.772,-0.291
tt0421206,30000000,14414630,38432823,-0.520, 0.281
tt0434139,20000000,4627989,11596143,-0.769,-0.420
tt0383216,65000000,20220412,81954023,-0.689, 0.261
tt0455857,15000000,21607203,47860214, 0.440, 2.191
tt0450345,40000000,11740235,23643531,-0.706,-0.409
tt0469641,63000000,18730762,70236496,-0.703, 0.115
tt0465551,15000000,5090,17508670,-1.000, 0.167
tt0427392,80000000,5951409,15071514,-0.926,-0.812
tt0457433,60795000,11500000,23705592,-0.811,-0.610
tt0775539,14000000,25876318,61356221, 0.848, 3.383
tt0453556,34000000,24255205,54132596,-0.287, 0.592
tt0452702,19000000,7603376,18986844,-0.600,-0.001
tt0406759,12000000,12425776,31418697, 0.035, 1.618
tt0785007,10000000,4025115,7563670,-0.597,-0.244
tt0472160,15000000,3802144,10011274,-0.747,-0.333
tt0862846,8000000,219190,12062558,-0.973, 0.508
tt0871426,30000000,17407110,60269340,-0.420, 1.009
tt0814022,40000000,7783266,15232982,-0.805,-0.619
tt0800240,25000000,2312146,4597760,-0.908,-0.816
tt0482572,30000000,6262396,15709385,-0.791,-0.476
tt0426592,35000000,9510297,25871834,-0.728,-0.261
tt0430770,16500000,10115121,26902075,-0.387, 0.630
tt1135487,60000000,13965110,40559930,-0.767,-0.324
tt0365929,35000000,4915104,10275638,-0.860,-0.706
tt1233227,11000000,14118444,27445118, 0.283, 1.495
tt1415283,35000000,8407685,28995450,-0.760,-0.172
tt0493949,15000000,7810481,26161406,-0.479, 0.744
tt1650043,21000000,23751502,52691009, 0.131, 1.509
tt1742650,24000000,4402201,9659074,-0.817,-0.598
tt1633356,25000000,8404260,18872522,-0.664,-0.245
tt1710396,25000000,11225190,30920167,-0.551, 0.237
tt2364841,30000000,7706712,19316646,-0.743,-0.356
tt1628055,5000000,66993,204068,-0.987,-0.959
tt1421051,7000000,119086,1768416,-0.983,-0.747
tt0489049,3900000,171533,685484,-0.956,-0.824
tt1235189,8000000,23174,117190,-0.997,-0.985
tt0838247,4500000,59946,108229,-0.987,-0.976
tt1176740,17000000,130411,9430988,-0.992,-0.445
tt0398913,21000000,260713,480314,-0.988,-0.977
tt0367027,2000000,107907,1985292,-0.946,-0.007
tt0490086,10000000,935946,4705194,-0.906,-0.529
tt0805570,15000000,34394,73548,-0.998,-0.995
tt0405336,17000000,123428,275380,-0.993,-0.984
tt0243133,20000000,664404,7494849,-0.967,-0.625
tt0314676,8000000,28324,336456,-0.996,-0.958
tt0116922,15000000,212710,3796699,-0.986,-0.747
tt0112817,9000000,104649,1025488,-0.988,-0.886
tt0082136,18000000,11765654,20007069,-0.346, 0.112
tt0076618,1200000,3609117,21215869, 2.008,16.680
tt0077402,650000,900000,5100000, 0.385, 6.846
tt0083530,15000000,5329208,27150534,-0.645, 0.810
tt0084434,7500000,3304679,122195017,-0.559,15.293
tt0086837,28000000,7393361,40200000,-0.736, 0.436
tt0087078,18000000,6876678,25626879,-0.618, 0.424
tt0088011,10000000,5105741,75078260,-0.489, 6.508
tt0089489,25000000,4209136,11603545,-0.832,-0.536
tt0089530,12305523,7283714,36230219,-0.408, 1.944
tt0093629,4500000,8880555,44053755, 0.973, 8.790
tt0096933,30000000,9677102,46212055,-0.677, 0.540
tt0097239,7500000,73745,106593296,-0.990,13.212
tt0095647,15000000,225034,34603943,-0.985, 1.307
tt0103060,25000000,20030473,78656813,-0.199, 2.146
tt0102803,35000000,9600754,46704056,-0.726, 0.334
tt0104070,55000000,12100000,58422650,-0.780, 0.062
tt0105417,31000000,11894587,139470392,-0.616, 3.499
tt0105698,23000000,10057084,36168043,-0.563, 0.573
tt0107211,38000000,18300000,106614100,-0.518, 1.806
tt0106965,20000000,7868829,77698625,-0.607, 2.885
tt0107798,45000000,16600000,100768056,-0.631, 1.239
tt0109303,50000000,10424873,30155037,-0.792,-0.397
tt0112818,11000000,3571599,39025000,-0.675, 2.548
tt0115798,47000000,19806226,60154431,-0.579, 0.280
tt0116225,50000000,8912557,25477365,-0.822,-0.490
tt0119229,15000000,6870397,28014536,-0.542, 0.868
tt0119978,40000000,10626507,45856732,-0.734, 0.146
tt0120885,15000000,7778122,43022524,-0.481, 1.868
tt0119314,60000000,13685488,75370763,-0.772, 0.256
tt0122718,40000000,14047592,53955614,-0.649, 0.349
tt0120768,50000000,10218831,44484065,-0.796,-0.110
tt0205000,17000000,12224016,65535067,-0.281, 2.855
tt0146675,83000000,20523595,66862068,-0.753,-0.194
tt0132347,65000000,10017865,29655590,-0.846,-0.544
tt0195945,9500000,16918226,57176582, 0.781, 5.019
tt0208003,30000000,25661041,117559438,-0.145, 2.919
tt0219653,54000000,8636567,33000377,-0.840,-0.389
tt0181536,43000000,701207,51768623,-0.984, 0.204
tt0120913,75000000,9376845,22751979,-0.875,-0.697
tt0173840,137000000,11408853,32131830,-0.917,-0.765
tt0035423,48000000,2562448,47095453,-0.947,-0.019
tt0246989,11000000,6406076,13558739,-0.418, 0.233
tt0257756,42000000,14005550,41543207,-0.667,-0.011
tt0322802,5000000,2763437,11125224,-0.447, 1.225
tt0238546,35000000,14757535,30336800,-0.578,-0.133
tt0243585,120000000,15115152,64736114,-0.874,-0.461
tt0303816,1500000,8633585,21156247, 4.756,13.104
tt0338459,39000000,33417739,111760631,-0.143, 1.866
tt0138524,60000000,12525075,35327628,-0.791,-0.411
tt0313542,60000000,11836705,49440996,-0.803,-0.176
tt0396592,26000000,10021510,48116322,-0.615, 0.851
tt0317648,100000000,18829435,67286731,-0.812,-0.327
tt0335245,35000000,12634563,39799191,-0.639, 0.137
tt0363282,30000000,5962106,14018364,-0.801,-0.533
tt0360201,31000000,7118985,17001133,-0.770,-0.452
tt0365957,8000000,16123105,40066497, 1.015, 4.008
tt0332047,30000000,12400125,42071069,-0.587, 0.402
tt0416315,1000000,4908206,16186348, 3.908,15.186
tt0402901,30000000,6147294,14888028,-0.795,-0.504
tt0368709,57000000,10618711,26838389,-0.814,-0.529
tt0417001,30000000,12855321,43894863,-0.571, 0.463
tt0395972,35000000,6422455,18324242,-0.817,-0.476
tt0443295,45000000,17461108,53412862,-0.612, 0.187
tt0397313,40000000,24968601,81593527,-0.376, 1.040
tt0465624,30000000,8603460,22530295,-0.713,-0.249
tt0462519,20000000,8602333,17803796,-0.570,-0.110
tt0469263,13000000,4454319,10996440,-0.657,-0.154
tt0454970,10000000,3582554,7025803,-0.642,-0.297
tt0897361,12000000,3506291,7233485,-0.708,-0.397
tt0419843,10000000,4712341,11043445,-0.529, 0.104
tt0489237,20000000,7480927,25925170,-0.626, 0.296
tt0411061,30000000,6957216,16930884,-0.768,-0.436
tt0817538,40000000,10309986,32853640,-0.742,-0.179
tt0995039,20000000,5012315,13214030,-0.749,-0.339
tt0811138,62000000,13907130,32235793,-0.776,-0.480
tt0489281,25000000,4555117,10911750,-0.818,-0.564
tt0443701,30000000,10021753,20981633,-0.666,-0.301
tt1151922,6000000,2409156,4542775,-0.598,-0.243
tt1232783,16000000,5059802,11915856,-0.684,-0.255
tt0780511,21000000,3852068,8855646,-0.817,-0.578
tt1213012,20000000,9106906,25077977,-0.545, 0.254
tt1244659,31000000,6012594,11854694,-0.806,-0.618
tt1392197,50000000,11599661,33643461,-0.768,-0.327
tt0872230,25000000,6842220,14637490,-0.726,-0.415
tt0844993,30000000,4108630,10134754,-0.863,-0.662
tt1678051,8000000,24978,38842,-0.997,-0.995
tt1817676,5000000,1384078,2594878,-0.723,-0.481
tt1640459,3000000,12046,703002,-0.996,-0.766
tt1486193,20000000,6254,17149,-1.000,-0.999
tt1602098,8000000,696166,3014541,-0.913,-0.623
tt1103982,1700000,204112,695417,-0.880,-0.591
tt1285309,5000000,509689,1474508,-0.898,-0.705
tt1178663,15000000,266162,5305622,-0.982,-0.646
tt1121977,4825000,43040,1110286,-0.991,-0.770
tt0790712,6500000,44523,1108684,-0.993,-0.829
tt1151359,9000000,20987,68009,-0.998,-0.992
tt0800241,15000000,34615,2203641,-0.998,-0.853
tt0383028,21000000,172194,3081925,-0.992,-0.853
tt0412019,10000000,780408,13736078,-0.922, 0.374
tt0844286,20000000,90400,3519627,-0.995,-0.824
tt0450340,3700000,3746,24686,-0.999,-0.993
tt0449487,25000000,172544,270659,-0.993,-0.989
tt0896798,25000000,20181,4014118,-0.999,-0.839
tt0363589,3000000,93356,1227000,-0.969,-0.591
tt0340377,500000,57785,5739376,-0.884,10.479
tt0091867,3000000,42970,15905912,-0.986, 4.302
tt0084707,12000000,202131,19962353,-0.983, 0.664
tt0076666,3000000,3878099,121060575, 0.293,39.354
tt0083169,14000000,2787655,35856053,-0.801, 1.561
tt0083943,21000000,8152948,46708276,-0.612, 1.224
tt0085333,9700000,3408000,21200000,-0.649, 1.186
tt0086541,5952000,1194175,2120439,-0.799,-0.644
tt0091225,35000000,5070136,14964638,-0.855,-0.572
tt0093493,6000000,6001208,38018682, 0.000, 5.336
tt0093507,22000000,4883168,17336370,-0.778,-0.212
tt0096320,15000000,11174980,111936400,-0.255, 6.462
tt0099582,26000000,10000000,61490000,-0.615, 1.365
tt0100502,35000000,14145411,45285202,-0.596, 0.294
tt0103241,35000000,9216334,63710000,-0.737, 0.820
tt0113481,25000000,7420152,19076000,-0.703,-0.237
tt0115783,25000000,6014400,21162420,-0.759,-0.154
tt0116830,67000000,7010331,18127448,-0.895,-0.729
