movieID,budget,open_weekend,gross,ROI_open,ROI_gross,genres,movieURL
tt0432291,18000000,11752917,29511112,-0.347, 0.640,Horror,http://www.imdb.com/title/tt0432291/
tt0380623,25000000,5300980,16247775,-0.788,-0.350,Comedy;Family;Romance,http://www.imdb.com/title/tt0380623/
tt0318081,52000000,1190791,1891821,-0.977,-0.964,Action;Adventure;Horror;SciFi;Thriller,http://www.imdb.com/title/tt0318081/
tt0384680,22000000,4248465,12469811,-0.807,-0.433,Comedy;Drama,http://www.imdb.com/title/tt0384680/
tt0417433,26000000,7681171,17127992,-0.705,-0.341,Drama;Romance;Sport,http://www.imdb.com/title/tt0417433/
tt0429589,50000000,8432465,28142535,-0.831,-0.437,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0429589/
tt0414853,51000000,15820864,72601713,-0.690, 0.424,Animation;Comedy;Family,http://www.imdb.com/title/tt0414853/
tt0443632,60000000,14367854,36279230,-0.761,-0.395,Action;Crime;Thriller,http://www.imdb.com/title/tt0443632/
tt0455960,10000000,7818239,16366370,-0.218, 0.637,Action;Crime;Thriller,http://www.imdb.com/title/tt0455960/
tt0479500,20000000,6832318,25612520,-0.658, 0.281,Comedy;Crime;Family;Mystery;Romance;Thriller,http://www.imdb.com/title/tt0479500/
tt0482603,37000000,7181374,30105968,-0.806,-0.186,Animation;Adventure;Comedy;Family;SciFi,http://www.imdb.com/title/tt0482603/
tt1477715,60000000,23234394,71844424,-0.613, 0.197,Documentary;Music,http://www.imdb.com/title/tt1477715/
tt1287468,85000000,12279363,43575716,-0.856,-0.487,Action;Comedy;Family;Fantasy,http://www.imdb.com/title/tt1287468/
tt2215719,12000000,7138266,25240988,-0.405, 1.103,Documentary;Music,http://www.imdb.com/title/tt2215719/
tt1972571,15000000,2717000,17053959,-0.819, 0.137,Crime;Drama;Thriller,http://www.imdb.com/title/tt1972571/
tt1554091,10000000,62087,1759252,-0.994,-0.824,Drama,http://www.imdb.com/title/tt1554091/
tt1570989,65000,21235,383549,-0.673, 4.901,Comedy;Drama,http://www.imdb.com/title/tt1570989/
tt1336617,7000000,181716,7455447,-0.974, 0.065,Comedy;Drama;Romance,http://www.imdb.com/title/tt1336617/
tt1194263,7500000,88182,9171777,-0.988, 0.223,Drama;Mystery,http://www.imdb.com/title/tt1194263/
tt1303828,3500000,13265,37606,-0.996,-0.989,Comedy;Crime;Drama,http://www.imdb.com/title/tt1303828/
tt0457572,8000000,10343,298110,-0.999,-0.963,Comedy;Drama;Horror;Romance,http://www.imdb.com/title/tt0457572/
tt0765120,10000000,74146,866778,-0.993,-0.913,Drama;Romance,http://www.imdb.com/title/tt0765120/
tt0404030,7000000,66806,1705595,-0.990,-0.756,Comedy;Drama,http://www.imdb.com/title/tt0404030/
tt0914797,5000000,277839,4016669,-0.944,-0.197,Comedy;Drama,http://www.imdb.com/title/tt0914797/
tt0964539,8000000,54244,108662,-0.993,-0.986,Crime;Horror;Thriller,http://www.imdb.com/title/tt0964539/
tt0457495,40000000,215177,652526,-0.995,-0.984,Action;Adventure;Family;Thriller,http://www.imdb.com/title/tt0457495/
tt1082886,6000000,138401,2077116,-0.977,-0.654,Comedy;Drama;Romance,http://www.imdb.com/title/tt1082886/
tt0884224,10000000,45714,578527,-0.995,-0.942,Action;Comedy;Thriller,http://www.imdb.com/title/tt0884224/
tt1024715,3000000,1319286,2926565,-0.560,-0.024,Comedy;Drama,http://www.imdb.com/title/tt1024715/
tt0457513,4000000,3046924,10525717,-0.238, 1.631,Comedy;Mystery,http://www.imdb.com/title/tt0457513/
tt0283003,2000000,15160,410241,-0.992,-0.795,Comedy;Crime;Drama,http://www.imdb.com/title/tt0283003/
tt0301199,10000000,100512,8111360,-0.990,-0.189,Crime;Drama;Thriller,http://www.imdb.com/title/tt0301199/
tt0278500,15000000,500447,8378141,-0.967,-0.441,Comedy;Drama;Romance,http://www.imdb.com/title/tt0278500/
tt0120731,9000000,39200,259127,-0.996,-0.971,Drama;Music;Romance,http://www.imdb.com/title/tt0120731/
tt0115734,7000000,124118,560069,-0.982,-0.920,Comedy;Crime;Drama,http://www.imdb.com/title/tt0115734/
tt0117628,3500000,2088492,9449219,-0.403, 1.700,Comedy;Drama;Romance,http://www.imdb.com/title/tt0117628/
tt0115736,4500000,900902,3798532,-0.800,-0.156,Crime;Drama;Romance;Thriller,http://www.imdb.com/title/tt0115736/
tt0104779,5000000,37997,1862805,-0.992,-0.627,Drama;Romance;Thriller,http://www.imdb.com/title/tt0104779/
tt0102494,2500000,68542,6258980,-0.973, 1.504,Drama,http://www.imdb.com/title/tt0102494/
tt0089869,1000000,9825,153764,-0.990,-0.846,Drama;Mystery;SciFi,http://www.imdb.com/title/tt0089869/
tt0095690,6000000,1163939,12793213,-0.806, 1.132,Comedy;Drama;Romance,http://www.imdb.com/title/tt0095690/
tt0095270,2000000,577287,6351909,-0.711, 2.176,Comedy;Music;Romance,http://www.imdb.com/title/tt0095270/
tt0085959,9000000,1987000,14929552,-0.779, 0.659,Comedy;Musical,http://www.imdb.com/title/tt0085959/
tt0455944,55000000,34137828,100454738,-0.379, 0.826,Action;Crime;Thriller,http://www.imdb.com/title/tt0455944/
tt2357291,103000000,39327869,131020633,-0.618, 0.272,Animation;Adventure;Comedy;Family;Musical,http://www.imdb.com/title/tt2357291/
tt0085382,5000000,6114000,21200000, 0.223, 3.240,Horror;Thriller,http://www.imdb.com/title/tt0085382/
tt0089686,2200000,2865475,23060333, 0.302, 9.482,Horror,http://www.imdb.com/title/tt0089686/
tt0091167,6400000,1265826,35075743,-0.802, 4.481,Comedy;Drama,http://www.imdb.com/title/tt0091167/
tt0097659,1500000,4134098,14533681, 1.756, 8.689,Action;Sport,http://www.imdb.com/title/tt0097659/
tt0095742,7000000,12833403,49336557, 0.833, 6.048,Horror;Thriller,http://www.imdb.com/title/tt0095742/
tt0098273,19000000,10017840,58571513,-0.473, 2.083,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0098273/
tt0099253,13000000,10718520,28501605,-0.175, 1.192,Horror,http://www.imdb.com/title/tt0099253/
tt0099365,16000000,8054860,32942739,-0.497, 1.059,Action;Crime;Fantasy;SciFi;Thriller,http://www.imdb.com/title/tt0099365/
tt0102558,40000000,3966240,8479793,-0.901,-0.788,Comedy,http://www.imdb.com/title/tt0102558/
tt0101889,24000000,311662,41895491,-0.987, 0.746,Comedy;Drama,http://www.imdb.com/title/tt0101889/
tt0101917,8500000,12966525,34868327, 0.525, 3.102,Comedy;Horror;Thriller,http://www.imdb.com/title/tt0101917/
tt0107808,30000000,8075582,31160784,-0.731, 0.039,Crime;Drama;Thriller,http://www.imdb.com/title/tt0107808/
tt0109254,55000000,15276000,42610000,-0.722,-0.225,Action;Comedy;Crime;Thriller,http://www.imdb.com/title/tt0109254/
tt0111686,8000000,6667118,17400601,-0.167, 1.175,Fantasy;Horror;Mystery;Thriller,http://www.imdb.com/title/tt0111686/
tt0110997,45000000,10200000,46816343,-0.773, 0.040,Action;Adventure;Crime;Thriller,http://www.imdb.com/title/tt0110997/
tt0111255,45000000,14300000,57362581,-0.682, 0.275,Action;Crime;Drama;Romance;Thriller,http://www.imdb.com/title/tt0111255/
tt0113071,55000000,10900000,37600435,-0.802,-0.316,Action;Adventure;Romance;Thriller,http://www.imdb.com/title/tt0113071/
tt0113957,22000000,10037745,46564881,-0.544, 1.117,Action;Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0113957/
tt0114319,58000000,5560000,53672080,-0.904,-0.075,Comedy;Drama,http://www.imdb.com/title/tt0114319/
tt0114825,20000000,7045379,19751736,-0.648,-0.012,Comedy;Fantasy;Horror;Romance,http://www.imdb.com/title/tt0114825/
tt0116253,55000000,12100000,56569216,-0.780, 0.029,Action;Adventure;Thriller,http://www.imdb.com/title/tt0116253/
tt0117333,32000000,16200000,104632573,-0.494, 2.270,Drama;Fantasy;Romance;SciFi,http://www.imdb.com/title/tt0117333/
tt0116999,23000000,57739,12782508,-0.997,-0.444,Drama,http://www.imdb.com/title/tt0116999/
tt0118887,10000000,13510482,44886089, 0.351, 3.489,Crime;Drama;Thriller,http://www.imdb.com/title/tt0118887/
tt0120399,19000000,2730440,6633400,-0.856,-0.651,Crime;Drama;Thriller,http://www.imdb.com/title/tt0120399/
tt0120434,25000000,12837927,36429528,-0.486, 0.457,Comedy,http://www.imdb.com/title/tt0120434/
tt0118747,28000000,6129615,13979599,-0.781,-0.501,Action;Comedy;Crime;Music;Musical,http://www.imdb.com/title/tt0118747/
tt0118755,29000000,6075079,22359293,-0.791,-0.229,Comedy;Family;Fantasy,http://www.imdb.com/title/tt0118755/
tt0118998,71500000,29014324,144156464,-0.594, 1.016,Comedy;Family;Fantasy,http://www.imdb.com/title/tt0118998/
tt0119313,30000000,14210464,60033780,-0.526, 1.001,Drama;Romance,http://www.imdb.com/title/tt0119313/
tt0124198,10000000,3245853,9801782,-0.675,-0.020,Comedy;Crime;Thriller,http://www.imdb.com/title/tt0124198/
tt0138304,75000000,4027003,10654581,-0.946,-0.858,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0138304/
tt0120620,25000000,3871616,10114315,-0.845,-0.595,Drama;Mystery;Thriller,http://www.imdb.com/title/tt0120620/
tt0164114,8000000,6846112,17843379,-0.144, 1.230,Comedy;Drama;Romance,http://www.imdb.com/title/tt0164114/
tt0126916,80000000,13041685,35168395,-0.837,-0.560,Drama;Romance;Sport,http://www.imdb.com/title/tt0126916/
tt0138510,20000000,1807181,4002955,-0.910,-0.800,Comedy;Horror;Thriller,http://www.imdb.com/title/tt0138510/
tt0191754,43000000,10310672,37035515,-0.760,-0.139,Comedy;Drama,http://www.imdb.com/title/tt0191754/
tt0122459,24000000,7820836,32662299,-0.674, 0.361,Comedy;Drama;Romance,http://www.imdb.com/title/tt0122459/
tt0185014,35000000,87505,19389454,-0.997,-0.446,Comedy;Drama,http://www.imdb.com/title/tt0185014/
tt0190374,45000000,7237422,15185241,-0.839,-0.663,Action;Adventure;Comedy;Fantasy,http://www.imdb.com/title/tt0190374/
tt0111512,2000000,3845278,11507395, 0.923, 4.754,Action;Comedy,http://www.imdb.com/title/tt0111512/
tt0228750,65000000,10207869,32598931,-0.843,-0.498,Action;Drama;Thriller,http://www.imdb.com/title/tt0228750/
tt0202677,21000000,2150979,6047856,-0.898,-0.712,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0202677/
tt0255798,22000000,19610520,55762229,-0.109, 1.535,Comedy,http://www.imdb.com/title/tt0255798/
tt0255819,16000000,8606403,28734552,-0.462, 0.796,Comedy;Crime;Drama;Romance;Thriller,http://www.imdb.com/title/tt0255819/
tt0228333,28000000,3804452,8434601,-0.864,-0.699,Action;Horror;SciFi,http://www.imdb.com/title/tt0228333/
tt0252503,35000000,7823521,23483357,-0.776,-0.329,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0252503/
tt0271027,25000000,13304027,36833473,-0.468, 0.473,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0271027/
tt0239948,22000000,7411852,19351569,-0.663,-0.120,Comedy;Crime;Romance,http://www.imdb.com/title/tt0239948/
tt0265459,12000000,321515,31597131,-0.973, 1.633,Drama;Thriller,http://www.imdb.com/title/tt0265459/
tt0280460,10000000,10037846,30307416, 0.004, 2.031,Comedy;Drama,http://www.imdb.com/title/tt0280460/
tt0278435,38000000,17213137,39177215,-0.547, 0.031,Crime;Drama;Thriller,http://www.imdb.com/title/tt0278435/
tt0280665,35000000,2776248,6592103,-0.921,-0.812,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0280665/
tt0227984,28000000,2817719,5204007,-0.899,-0.814,Action;Comedy;Crime;Thriller,http://www.imdb.com/title/tt0227984/
tt0240468,10000000,7017474,16033556,-0.298, 0.603,Action;Comedy,http://www.imdb.com/title/tt0240468/
tt0308506,30000000,12179420,51432423,-0.594, 0.714,Comedy;Family;Fantasy;Sport,http://www.imdb.com/title/tt0308506/
tt0265662,20000000,16021684,75600072,-0.199, 2.780,Drama;Family;Sport,http://www.imdb.com/title/tt0265662/
tt0279493,25000000,12037685,38230435,-0.518, 0.529,Action;Comedy,http://www.imdb.com/title/tt0279493/
tt0306685,30000000,16521486,34604054,-0.449, 0.153,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0306685/
tt0269347,55000000,13482638,34238611,-0.755,-0.377,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0269347/
tt0301470,17000000,18365222,35143332, 0.080, 1.067,Horror;Thriller,http://www.imdb.com/title/tt0301470/
tt0165982,60000000,6874477,26288320,-0.885,-0.562,Animation;Adventure;Comedy;Drama;Family;Fantasy;Romance,http://www.imdb.com/title/tt0165982/
tt0263757,20000000,11277367,36922190,-0.436, 0.846,Comedy;Drama;Romance,http://www.imdb.com/title/tt0263757/
tt0294357,35000000,2076402,4426297,-0.941,-0.874,Adventure;Drama;Romance;War,http://www.imdb.com/title/tt0294357/
tt0316465,35000000,13303724,52277485,-0.620, 0.494,Biography;Drama;Sport,http://www.imdb.com/title/tt0316465/
tt0338466,55000000,9411055,33828318,-0.829,-0.385,Comedy,http://www.imdb.com/title/tt0338466/
tt0375173,60000000,6218335,13395939,-0.896,-0.777,Comedy;Drama;Romance,http://www.imdb.com/title/tt0375173/
tt0299172,110000000,13880771,50026353,-0.874,-0.545,Animation;Comedy;Family;Music;Western,http://www.imdb.com/title/tt0299172/
tt0367085,16000000,7008711,13922211,-0.562,-0.130,Comedy,http://www.imdb.com/title/tt0367085/
tt0327162,90000000,21406781,59475623,-0.762,-0.339,Comedy;SciFi;Thriller,http://www.imdb.com/title/tt0327162/
tt0385307,45000000,14043215,48478006,-0.688, 0.077,Action;Comedy;Crime,http://www.imdb.com/title/tt0385307/
tt0374536,85000000,20131130,62252415,-0.763,-0.268,Comedy;Fantasy;Romance,http://www.imdb.com/title/tt0374536/
tt0400497,50000000,12709221,66002004,-0.746, 0.320,Adventure;Comedy;Family;Fantasy;Romance;Sport,http://www.imdb.com/title/tt0400497/
tt0417217,20000000,8703240,22862049,-0.565, 0.143,Drama;Sport;Thriller,http://www.imdb.com/title/tt0417217/
tt0361089,35000000,5914722,19447478,-0.831,-0.444,Animation;Adventure;Comedy;Family;War,http://www.imdb.com/title/tt0361089/
tt0383222,25000000,1550000,2405420,-0.938,-0.904,Action;Adventure;Fantasy;Horror,http://www.imdb.com/title/tt0383222/
tt0466342,20000000,21812384,48548426, 0.091, 1.427,Comedy;Romance,http://www.imdb.com/title/tt0466342/
tt0433386,20000000,20825300,39143839, 0.041, 0.957,Horror;Thriller,http://www.imdb.com/title/tt0433386/
tt0483726,20000000,12299380,37442180,-0.385, 0.872,Comedy;Drama;Romance;Thriller,http://www.imdb.com/title/tt0483726/
tt0441796,9000000,10726406,23078294, 0.192, 1.564,Horror;Thriller,http://www.imdb.com/title/tt0441796/
tt0383060,35000000,4510408,11631245,-0.871,-0.668,Action;Adventure;Family;SciFi,http://www.imdb.com/title/tt0383060/
tt0452681,12000000,19504038,84497876, 0.625, 6.041,Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0452681/
tt0484740,45000000,1924860,4607608,-0.957,-0.898,Drama;Romance,http://www.imdb.com/title/tt0484740/
tt0473308,2000000,92034,19067631,-0.954, 8.534,Comedy;Drama;Romance,http://www.imdb.com/title/tt0473308/
tt0379865,58000000,12682595,31199215,-0.781,-0.462,Comedy;Drama;Romance;Sport,http://www.imdb.com/title/tt0379865/
tt0765476,60000000,5251918,11802056,-0.912,-0.803,Adventure;Comedy;Family;Romance;SciFi,http://www.imdb.com/title/tt0765476/
tt0785006,35000000,17012212,73023275,-0.514, 1.086,Comedy;Family,http://www.imdb.com/title/tt0785006/
tt1385912,13000000,23446785,51697449, 0.804, 2.977,Comedy;Drama,http://www.imdb.com/title/tt1385912/
tt0838232,70000000,11588150,35922978,-0.834,-0.487,Adventure;Comedy;Crime;Mystery,http://www.imdb.com/title/tt0838232/
tt1127896,30000000,3457760,7443007,-0.885,-0.752,Comedy;Drama;Music,http://www.imdb.com/title/tt1127896/
tt1391137,20000000,29289537,60072596, 0.464, 2.004,Comedy;Drama;Romance,http://www.imdb.com/title/tt1391137/
tt1411664,10000000,1415023,2331318,-0.858,-0.767,Comedy,http://www.imdb.com/title/tt1411664/
tt1498569,15000000,15467,163141,-0.999,-0.989,Drama;Romance,http://www.imdb.com/title/tt1498569/
tt1396221,8000000,2100,3669,-1.000,-1.000,Drama;Fantasy;Romance,http://www.imdb.com/title/tt1396221/
tt1320239,10000000,947,4833,-1.000,-1.000,Comedy;Thriller,http://www.imdb.com/title/tt1320239/
tt0806027,30000000,110029,256681,-0.996,-0.991,Action;Horror;Thriller,http://www.imdb.com/title/tt0806027/
tt0974554,13000000,104168,3577210,-0.992,-0.725,Drama;Romance,http://www.imdb.com/title/tt0974554/
tt0379976,4600000,22311,434417,-0.995,-0.906,Drama,http://www.imdb.com/title/tt0379976/
tt0906665,3800000,12172,48034,-0.997,-0.987,Action;Western,http://www.imdb.com/title/tt0906665/
tt0763840,12000000,25261,40830,-0.998,-0.997,Action;Drama;War,http://www.imdb.com/title/tt0763840/
tt0805526,100000,1343537,10174663,12.435,100.747,Drama;Sport,http://www.imdb.com/title/tt0805526/
tt0138946,24000000,57339,882710,-0.998,-0.963,Crime;Drama;Romance;Thriller,http://www.imdb.com/title/tt0138946/
tt0117737,10000000,103028,4573330,-0.990,-0.543,Drama;Romance,http://www.imdb.com/title/tt0117737/
tt0119349,18000000,75183,7837632,-0.996,-0.565,Drama,http://www.imdb.com/title/tt0119349/
tt0145734,14000000,26669,3956212,-0.998,-0.717,Comedy;Drama;Romance,http://www.imdb.com/title/tt0145734/
tt0110074,30000000,104490,2869369,-0.997,-0.904,Comedy,http://www.imdb.com/title/tt0110074/
tt0082495,2500000,7676836,20470309, 2.071, 7.188,Horror,http://www.imdb.com/title/tt0082495/
tt0086154,5000000,8310244,30451264, 0.662, 5.090,Horror;Mystery;Thriller,http://www.imdb.com/title/tt0086154/
tt0086984,10000000,2837978,8801940,-0.716,-0.120,Crime;Mystery;Thriller,http://www.imdb.com/title/tt0086984/
tt0089092,40000000,1594702,12303411,-0.960,-0.692,Action;Adventure;Drama;SciFi,http://www.imdb.com/title/tt0089092/
tt0090056,22000000,8614039,60083467,-0.608, 1.731,Adventure;Comedy,http://www.imdb.com/title/tt0090056/
tt0091445,6000000,1250101,7946345,-0.792, 0.324,Comedy;Drama;Romance,http://www.imdb.com/title/tt0091445/
tt0093565,15000000,127599,80640528,-0.991, 4.376,Comedy;Drama;Romance,http://www.imdb.com/title/tt0093565/
tt0097778,7500000,12107784,140088813, 0.614,17.679,Comedy;Romance,http://www.imdb.com/title/tt0097778/
tt0100140,31000000,3514678,35419397,-0.887, 0.143,Comedy;Drama;Romance,http://www.imdb.com/title/tt0100140/
tt0102744,20000000,3853149,21413105,-0.807, 0.071,Action;Adventure;Drama;Romance;Western,http://www.imdb.com/title/tt0102744/
tt0100994,20000000,8017438,44143410,-0.599, 1.207,Western,http://www.imdb.com/title/tt0100994/
tt0101452,20000000,10200000,38037513,-0.490, 0.902,Adventure;Comedy;Fantasy;SciFi,http://www.imdb.com/title/tt0101452/
tt0102510,23000000,20800000,86930411,-0.096, 2.780,Comedy;Crime,http://www.imdb.com/title/tt0102510/
tt0105414,16000000,10212401,48017402,-0.362, 2.001,Drama;Thriller,http://www.imdb.com/title/tt0105414/
tt0107840,14000000,11728455,27515786,-0.162, 0.965,Drama;Romance,http://www.imdb.com/title/tt0107840/
tt0107978,23500000,4300000,10696210,-0.817,-0.545,Action;Crime;Drama;SciFi,http://www.imdb.com/title/tt0107978/
tt0109456,40000000,6610488,19726050,-0.835,-0.507,Drama;Mystery;Romance;Thriller,http://www.imdb.com/title/tt0109456/
tt0112715,50000000,24642539,75791168,-0.507, 0.516,Action;Adventure;Mystery;SciFi,http://www.imdb.com/title/tt0112715/
tt0115857,50000000,7546000,20550712,-0.849,-0.589,Action;Drama;SciFi;Thriller,http://www.imdb.com/title/tt0115857/
tt0116040,80000000,10014795,32885565,-0.875,-0.589,Action;Adventure;Drama;Thriller,http://www.imdb.com/title/tt0116040/
tt0119668,30000000,5233658,25078937,-0.826,-0.164,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0119668/
tt0119675,25000000,7818208,25454187,-0.687, 0.018,Horror;SciFi,http://www.imdb.com/title/tt0119675/
tt0119715,38000000,6062922,61834214,-0.840, 0.627,Comedy;Family,http://www.imdb.com/title/tt0119715/
tt0120179,160000000,16158942,48068396,-0.899,-0.700,Action;Crime;Romance;Thriller,http://www.imdb.com/title/tt0120179/
tt0120749,60000000,10104715,32940507,-0.832,-0.451,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0120749/
tt0119905,4500000,8421172,23031390, 0.871, 4.118,Comedy;Drama,http://www.imdb.com/title/tt0119905/
tt0118661,60000000,10305957,23322832,-0.828,-0.611,Action;Adventure;SciFi;Thriller,http://www.imdb.com/title/tt0118661/
tt0165710,15000000,2005512,4193025,-0.866,-0.720,Comedy;Music,http://www.imdb.com/title/tt0165710/
tt0155776,3500000,1603425,3071947,-0.542,-0.122,Comedy;Crime;Thriller,http://www.imdb.com/title/tt0155776/
tt0139414,27000000,10974145,31768374,-0.594, 0.177,Comedy;Horror;SciFi,http://www.imdb.com/title/tt0139414/
tt0160797,60000000,15011181,61322858,-0.750, 0.022,Action;Drama;War,http://www.imdb.com/title/tt0160797/
tt0192614,15000000,11034885,35007180,-0.264, 1.334,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0192614/
tt0208988,40000000,6637830,14967182,-0.834,-0.626,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0208988/
tt0179626,42000000,10523154,24375436,-0.749,-0.420,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0179626/
tt0219965,80000000,13050700,41523271,-0.837,-0.481,Comedy;Crime;Drama;Romance,http://www.imdb.com/title/tt0219965/
tt0260866,50000000,17090474,54997476,-0.658, 0.100,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0260866/
tt0240515,15000000,7098459,14249005,-0.527,-0.050,Comedy,http://www.imdb.com/title/tt0240515/
tt0221218,30000000,5738448,17951431,-0.809,-0.402,Thriller,http://www.imdb.com/title/tt0221218/
tt0236348,22000000,4562455,14252830,-0.793,-0.352,Comedy;Music,http://www.imdb.com/title/tt0236348/
tt0244970,23000000,10010600,27338033,-0.565, 0.189,Comedy;Romance,http://www.imdb.com/title/tt0244970/
tt0279113,5000000,151642,14015786,-0.970, 1.803,Comedy;Drama;Romance,http://www.imdb.com/title/tt0279113/
tt0160399,40000000,3022523,6114237,-0.924,-0.847,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0160399/
tt0273923,18000000,15053226,41032915,-0.164, 1.280,Comedy;Drama,http://www.imdb.com/title/tt0273923/
tt0265298,15000000,11554015,47811275,-0.230, 2.187,Adventure;Comedy;Family,http://www.imdb.com/title/tt0265298/
tt0309377,50000000,7312413,26199517,-0.854,-0.476,Action;Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0309377/
tt0275022,12000000,17014226,37188667, 0.418, 2.099,Comedy;Drama;Music;Romance,http://www.imdb.com/title/tt0275022/
tt0259288,60000000,10216025,30063805,-0.830,-0.499,Drama;Fantasy;Mystery;Romance;Thriller,http://www.imdb.com/title/tt0259288/
tt0303933,20000000,12604705,56398162,-0.370, 1.820,Comedy;Drama;Romance;Music,http://www.imdb.com/title/tt0303933/
tt0251114,60000000,8907413,19076815,-0.852,-0.682,Drama;War,http://www.imdb.com/title/tt0251114/
tt0295427,16000000,12554650,40363530,-0.215, 1.523,Comedy;Family,http://www.imdb.com/title/tt0295427/
tt0304669,60000000,29008696,139225854,-0.517, 1.320,Comedy;Family;Fantasy,http://www.imdb.com/title/tt0304669/
tt0282209,11000000,12024917,32131483, 0.093, 1.921,Horror;Mystery;Thriller,http://www.imdb.com/title/tt0282209/
tt0299930,54000000,3753518,6068735,-0.930,-0.888,Comedy;Crime;Romance,http://www.imdb.com/title/tt0299930/
tt0318155,80000000,9317371,20991364,-0.884,-0.738,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0318155/
tt0366174,25000000,12812287,31526393,-0.488, 0.261,Adventure;Horror;Thriller,http://www.imdb.com/title/tt0366174/
tt0358135,50000000,11783467,57887882,-0.764, 0.158,Comedy;Drama;Romance,http://www.imdb.com/title/tt0358135/
tt0329691,40000000,11442203,21176322,-0.714,-0.471,Action;Comedy;Crime,http://www.imdb.com/title/tt0329691/
tt0369226,20000000,2834421,5132655,-0.858,-0.743,Horror;SciFi,http://www.imdb.com/title/tt0369226/
tt0362165,84000000,7511675,17010646,-0.911,-0.797,Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0362165/
tt0375210,10000000,24113565,55865715, 1.411, 4.587,Drama;Horror;Mystery;Thriller,http://www.imdb.com/title/tt0375210/
tt0326905,80000000,3376009,10166502,-0.958,-0.873,Action;Drama;War,http://www.imdb.com/title/tt0326905/
tt0377107,20000000,193840,7524766,-0.990,-0.624,Drama;Mystery,http://www.imdb.com/title/tt0377107/
tt0465142,19000000,3667420,7191830,-0.807,-0.621,Comedy;Music,http://www.imdb.com/title/tt0465142/
tt0454919,20000000,8203822,20259297,-0.590, 0.013,Horror;SciFi,http://www.imdb.com/title/tt0454919/
tt0473444,45000000,711336,6565495,-0.984,-0.854,Drama;Romance,http://www.imdb.com/title/tt0473444/
tt0338216,55000000,2710445,5755286,-0.951,-0.895,Drama;Romance;Sport,http://www.imdb.com/title/tt0338216/
tt0804516,8000000,2083398,3992339,-0.740,-0.501,Horror;Thriller,http://www.imdb.com/title/tt0804516/
tt0780595,26000000,4000000,6877133,-0.846,-0.735,Action,http://www.imdb.com/title/tt0780595/
tt0484562,45000000,3745315,8791738,-0.917,-0.805,Adventure;Drama;Family;Fantasy;Thriller,http://www.imdb.com/title/tt0484562/
tt0906108,15000000,21353759,55184721, 0.424, 2.679,Comedy;Drama,http://www.imdb.com/title/tt0906108/
tt0951216,22000000,9273645,20668843,-0.578,-0.061,Comedy;Crime;Thriller,http://www.imdb.com/title/tt0951216/
tt0489282,20000000,3001719,6563357,-0.850,-0.672,Adventure;Comedy,http://www.imdb.com/title/tt0489282/
tt1046997,45000000,3477996,7916887,-0.923,-0.824,Action;Crime;Drama;Thriller;War,http://www.imdb.com/title/tt1046997/
tt0865559,17000000,3223161,8662318,-0.810,-0.490,Comedy;Romance,http://www.imdb.com/title/tt0865559/
tt0492389,35000000,6627564,17596256,-0.811,-0.497,Comedy;Family,http://www.imdb.com/title/tt0492389/
tt1305583,14000000,7629862,20246959,-0.455, 0.446,Comedy;Romance,http://www.imdb.com/title/tt1305583/
tt1695994,3400000,301885,535249,-0.911,-0.843,Comedy,http://www.imdb.com/title/tt1695994/
tt1079360,1100000,10185,17401,-0.991,-0.984,Action;Crime;Mystery;Romance;Thriller,http://www.imdb.com/title/tt1079360/
tt1134854,4000000,54605,101055,-0.986,-0.975,Horror,http://www.imdb.com/title/tt1134854/
tt1294213,15000000,94936,4360548,-0.994,-0.709,Comedy;Drama;Romance,http://www.imdb.com/title/tt1294213/
tt1068678,9000000,90455,170702,-0.990,-0.981,Drama;Romance,http://www.imdb.com/title/tt1068678/
tt0379889,30000000,69868,3752725,-0.998,-0.875,Drama;Romance,http://www.imdb.com/title/tt0379889/
tt0485851,10000000,19487,25775,-0.998,-0.997,Crime;Drama;Thriller,http://www.imdb.com/title/tt0485851/
tt0444653,169000,27112,1618957,-0.840, 8.580,Comedy;Crime;Thriller,http://www.imdb.com/title/tt0444653/
